postdate,Valdate,Details, Amount , UD1 
06-Nov-24,06-Nov-24,REF 535553336791 & 0000223003-236511,6100.00,535553336791
06-Nov-24,06-Nov-24,REF 084199289234 & 0000223003-236512,6100.00,084199289234
06-Nov-24,06-Nov-24,REF 188575923008 & 0000285472-252533,5100.00,188575923008
06-Nov-24,06-Nov-24,REF 016038606565 & 0000285471-252534,5692.00,016038606565
06-Nov-24,06-Nov-24,REF 335811983228 & 0000285472-252535,3200.00,335811983228
06-Nov-24,06-Nov-24,REF 352932317039 & 0000285474-252536,31800.00,352932317039
06-Nov-24,06-Nov-24,REF 055186511546 & 0000285474-252537,5100.00,055186511546
06-Nov-24,06-Nov-24,REF 631040945458 & 0000427167-252538,4400.00,631040945458
06-Nov-24,06-Nov-24,REF 760166339396 & 0000223003-236513,6100.00,760166339396
06-Nov-24,06-Nov-24,REF 427061896445 & 0000285472-252540,13400.00,427061896445
06-Nov-24,06-Nov-24,REF 193699425764 & 0000223003-236514,6100.00,193699425764
06-Nov-24,06-Nov-24,REF 962891060116 & 0000224003-236515,21400.00,962891060116
06-Nov-24,06-Nov-24,REF 513125323989 & 0000223003-236516,18100.00,513125323989
06-Nov-24,06-Nov-24,REF 662918164480 & 0000224003-236517,23300.00,662918164480
06-Nov-24,06-Nov-24,REF 048809889821 & 0000223003-236518,3450.00,048809889821
06-Nov-24,06-Nov-24,REF 090750335012 & 0000285471-252541,1050.00,090750335012
06-Nov-24,06-Nov-24,REF 373858740243 & 0000285473-252542,5100.00,373858740243
06-Nov-24,06-Nov-24,REF 877480733626 & 0000223006-236519,4500.00,877480733626
06-Nov-24,06-Nov-24,REF 981787214979 & 0000223006-236520,3400.00,981787214979
06-Nov-24,06-Nov-24,REF 204778878274 & 0000285471-252543,650.00,204778878274
06-Nov-24,06-Nov-24,REF 693491367706 & 0000223003-236521,3450.00,693491367706
06-Nov-24,06-Nov-24,REF 719164118609 & 0000223006-236522,187600.00,719164118609
06-Nov-24,06-Nov-24,REF 522062870200 & 0000223006-236523,18100.00,522062870200
06-Nov-24,06-Nov-24,REF 148965846427 & 0000427154-252544,8600.00,148965846427
06-Nov-24,06-Nov-24,REF 788987263793 & 0000223006-236524,15100.00,788987263793
06-Nov-24,06-Nov-24,REF 190789045714 & 0000285471-252545,8400.00,190789045714
06-Nov-24,06-Nov-24,REF 843473713268 & 0000285473-252546,236750.00,843473713268
06-Nov-24,06-Nov-24,REF 022704219954 & 0000223003-236525,2700.00,022704219954
06-Nov-24,06-Nov-24,REF 832698132578 & 0000427158-252547,3800.00,832698132578
06-Nov-24,06-Nov-24,REF 014580422788 & 0000427164-252548,12100.00,014580422788
06-Nov-24,06-Nov-24,REF 021562567406 & 0000223006-236526,74900.00,021562567406
06-Nov-24,06-Nov-24,REF 230593569357 & 0000427154-252549,15100.00,230593569357
06-Nov-24,06-Nov-24,REF 465403726890 & 0000427164-252550,85100.00,465403726890
06-Nov-24,06-Nov-24,REF 614169983353 & 0000285471-252551,1050.00,614169983353
06-Nov-24,06-Nov-24,REF 612550663424 & 0000223006-236527,6800.00,612550663424
06-Nov-24,06-Nov-24,REF 987739579972 & 0000223003-236528,3450.00,987739579972
06-Nov-24,06-Nov-24,REF 236597964464 & 0000285472-252552,1200.00,236597964464
06-Nov-24,06-Nov-24,REF 160886707170 & 0000427154-252553,5100.00,160886707170
06-Nov-24,06-Nov-24,REF 467423089383 & 0000223006-236529,80100.00,467423089383
06-Nov-24,06-Nov-24,REF 300344177586 & 0000285473-252554,1700.00,300344177586
06-Nov-24,06-Nov-24,REF 814940046062 & 0000285471-252555,650.00,814940046062
06-Nov-24,06-Nov-24,REF 441493848507 & 0000223006-236530,3100.00,441493848507
06-Nov-24,06-Nov-24,REF 073464599095 & 0000223006-236532,1250.00,073464599095
06-Nov-24,06-Nov-24,REF 709406950887 & 0000427164-252557,445.00,709406950887
06-Nov-24,06-Nov-24,REF 354600962427 & 0000285471-252556,18200.00,354600962427
06-Nov-24,06-Nov-24,REF 562257186734 & 0000223003-236533,18100.00,562257186734
06-Nov-24,06-Nov-24,REF 349385633912 & 0000224003-236534,10400.00,349385633912
06-Nov-24,06-Nov-24,REF 410072252319 & 0000427154-252558,5100.00,410072252319
06-Nov-24,06-Nov-24,REF 075034773465 & 0000427158-252559,3450.00,075034773465
06-Nov-24,06-Nov-24,REF 643187506720 & 0000285472-252560,24100.00,643187506720
06-Nov-24,06-Nov-24,REF 365498654630 & 0000427154-252561,8550.00,365498654630
06-Nov-24,06-Nov-24,REF 133929784769 & 0000285472-252562,4100.00,133929784769
06-Nov-24,06-Nov-24,REF 843634228334 & 0000427164-252563,800.00,843634228334
06-Nov-24,06-Nov-24,REF 985889503382 & 0000223006-236536,5100.00,985889503382
06-Nov-24,06-Nov-24,REF 352314143982 & 0000427154-252564,1300.00,352314143982
06-Nov-24,06-Nov-24,REF 433615091458 & 0000223006-236538,5100.00,433615091458
06-Nov-24,06-Nov-24,REF 199919879364 & 0000285472-252565,4100.00,199919879364
06-Nov-24,06-Nov-24,REF 662562265018 & 0000427163-252566,4000.00,662562265018
06-Nov-24,06-Nov-24,REF 796096747348 & 0000224003-236539,16900.00,796096747348
06-Nov-24,06-Nov-24,REF 366328002204 & 0000285472-252567,3600.00,366328002204
06-Nov-24,06-Nov-24,REF 609299829830 & 0000285472-252568,4100.00,609299829830
06-Nov-24,06-Nov-24,REF 525894259533 & 0000427163-252569,4000.00,525894259533
06-Nov-24,06-Nov-24,REF 547345995192 & 0000427153-252570,2900.00,547345995192
06-Nov-24,06-Nov-24,REF 550666657802 & 0000285473-252571,5100.00,550666657802
06-Nov-24,06-Nov-24,REF 570521404572 & 0000285474-252572,20100.00,570521404572
06-Nov-24,06-Nov-24,REF 770721100931 & 0000223006-236540,60100.00,770721100931
06-Nov-24,06-Nov-24,REF 008332171961 & 0000285472-252573,5100.00,008332171961
06-Nov-24,06-Nov-24,REF 134403851397 & 0000285473-252574,5100.00,134403851397
06-Nov-24,06-Nov-24,REF 145711322373 & 0000285471-252575,3100.00,145711322373
06-Nov-24,06-Nov-24,REF 882137515437 & 0000223006-236541,6100.00,882137515437
06-Nov-24,06-Nov-24,REF 010555457985 & 0000285473-252576,6100.00,010555457985
06-Nov-24,06-Nov-24,REF 063453080082 & 0000223003-236542,2700.00,063453080082
06-Nov-24,06-Nov-24,REF 891302579922 & 0000427164-252577,77600.00,891302579922
06-Nov-24,06-Nov-24,REF 760420311808 & 0000427163-252578,4000.00,760420311808
06-Nov-24,06-Nov-24,REF 276421537229 & 0000285472-252579,5100.00,276421537229
06-Nov-24,06-Nov-24,REF 611687301794 & 0000427164-252580,130100.00,611687301794
06-Nov-24,06-Nov-24,REF 998236974163 & 0000224003-236543,22800.00,998236974163
06-Nov-24,06-Nov-24,REF 960793874132 & 0000223006-236544,158850.00,960793874132
06-Nov-24,06-Nov-24,REF 710991185052 & 0000285471-252581,1050.00,710991185052
06-Nov-24,06-Nov-24,REF 412310308455 & 0000285472-252582,1200.00,412310308455
06-Nov-24,06-Nov-24,REF 734716873329 & 0000223006-236545,13900.00,734716873329
06-Nov-24,06-Nov-24,REF 047820888097 & 0000285471-252584,1050.00,047820888097
06-Nov-24,06-Nov-24,REF 474221838838 & 0000285472-252585,6100.00,474221838838
06-Nov-24,06-Nov-24,REF 223814635177 & 0000285473-252586,4100.00,223814635177
06-Nov-24,06-Nov-24,REF 329869605974 & 0000427164-252587,6100.00,329869605974
06-Nov-24,06-Nov-24,REF 428862863937 & 0000223006-236546,43100.00,428862863937
06-Nov-24,06-Nov-24,REF 552600840235 & 0000285473-252588,3600.00,552600840235
06-Nov-24,06-Nov-24,REF 458695592276 & 0000285471-252589,2100.00,458695592276
06-Nov-24,06-Nov-24,REF 348837420906 & 0000285473-252590,3600.00,348837420906
06-Nov-24,06-Nov-24,REF 125425266859 & 0000285473-252591,6850.00,125425266859
06-Nov-24,06-Nov-24,REF 493436322218 & 0000285473-252592,35500.00,493436322218
06-Nov-24,06-Nov-24,REF 209055507756 & 0000223006-236547,28600.00,209055507756
06-Nov-24,06-Nov-24,REF 555554259110 & 0000224003-252593,12900.00,555554259110
06-Nov-24,06-Nov-24,REF 661706074790 & 0000285472-252594,4100.00,661706074790
06-Nov-24,06-Nov-24,REF 942622329670 & 0000285473-252595,3600.00,942622329670
06-Nov-24,06-Nov-24,REF 637357507519 & 0000223003-236548,2700.00,637357507519
06-Nov-24,06-Nov-24,REF 389149604711 & 0000285471-252596,4453.00,389149604711
06-Nov-24,06-Nov-24,REF 255018734519 & 0000285471-252597,16400.00,255018734519
06-Nov-24,06-Nov-24,REF 244307366749 & 0000285473-252598,10100.00,244307366749
06-Nov-24,06-Nov-24,REF 332505206614 & 0000285472-252599,1200.00,332505206614
06-Nov-24,06-Nov-24,REF 728950674888 & 0000285473-252600,5100.00,728950674888
06-Nov-24,06-Nov-24,REF 618698883006 & 0000223006-236550,144850.00,618698883006
06-Nov-24,06-Nov-24,REF 994530973805 & 0000285474-252601,35200.00,994530973805
06-Nov-24,06-Nov-24,REF 844856776769 & 0000224003-252602,29200.00,844856776769
06-Nov-24,06-Nov-24,REF 741405244041 & 0000285471-252603,51800.00,741405244041
06-Nov-24,06-Nov-24,REF 385685839691 & 0000223006-236551,4060.00,385685839691
06-Nov-24,06-Nov-24,REF 399712377101 & 0000224003-252604,5300.00,399712377101
06-Nov-24,06-Nov-24,REF 774269580656 & 0000427164-252605,50100.00,774269580656
06-Nov-24,06-Nov-24,REF 444921272593 & 0000285472-252606,1050.00,444921272593
06-Nov-24,06-Nov-24,REF 070310594423 & 0000285473-252607,8500.00,070310594423
06-Nov-24,06-Nov-24,REF 769766709600 & 0000285472-252608,1700.00,769766709600
06-Nov-24,06-Nov-24,REF 398572709213 & 0000223003-236552,3450.00,398572709213
06-Nov-24,06-Nov-24,REF 649177708578 & 0000285473-252609,1200.00,649177708578
06-Nov-24,06-Nov-24,REF 177193350648 & 0000285473-252610,1200.00,177193350648
06-Nov-24,06-Nov-24,REF 207573082413 & 0000224003-236553,38600.00,207573082413
06-Nov-24,06-Nov-24,REF 448115738558 & 0000427154-252611,1500.00,448115738558
06-Nov-24,06-Nov-24,REF 934190309817 & 0000285472-252612,7100.00,934190309817
06-Nov-24,06-Nov-24,REF 085046964858 & 0000285474-252613,1200.00,085046964858
06-Nov-24,06-Nov-24,REF 294617815591 & 0000224003-236554,47100.00,294617815591
06-Nov-24,06-Nov-24,REF 234211545698 & 0000223006-236555,33800.00,234211545698
06-Nov-24,06-Nov-24,REF 571848971935 & 0000285473-252614,14900.00,571848971935
06-Nov-24,06-Nov-24,REF 215093502194 & 0000223006-236556,2100.00,215093502194
06-Nov-24,06-Nov-24,REF 156825302592 & 0000427163-252615,4000.00,156825302592
06-Nov-24,06-Nov-24,REF 835916652710 & 0000285472-252616,63820.00,835916652710
06-Nov-24,06-Nov-24,REF 933287538224 & 0000223003-236557,3450.00,933287538224
06-Nov-24,06-Nov-24,REF 407621589656 & 0000427163-252617,4000.00,407621589656
06-Nov-24,06-Nov-24,REF 893003504229 & 0000285473-252618,4493.00,893003504229
06-Nov-24,06-Nov-24,REF 858837823753 & 0000223003-236558,3450.00,858837823753
06-Nov-24,06-Nov-24,REF 816256703240 & 0000224003-236559,15700.00,816256703240
06-Nov-24,06-Nov-24,REF 008971242909 & 0000223003-236560,2700.00,008971242909
06-Nov-24,06-Nov-24,REF 224829997288 & 0000285474-252619,1050.00,224829997288
06-Nov-24,06-Nov-24,REF 218911933239 & 0000285471-252620,1050.00,218911933239
06-Nov-24,06-Nov-24,REF 988540454941 & 0000223006-236561,4600.00,988540454941
06-Nov-24,06-Nov-24,REF 546145799114 & 0000223003-236562,3091.00,546145799114
06-Nov-24,06-Nov-24,REF 332270989818 & 0000285473-252622,5100.00,332270989818
06-Nov-24,06-Nov-24,REF 414459200090 & 0000285474-252623,1200.00,414459200090
06-Nov-24,06-Nov-24,REF 561994566789 & 0000223006-236563,62600.00,561994566789
06-Nov-24,06-Nov-24,REF 231175226754 & 0000285473-252624,5100.00,231175226754
06-Nov-24,06-Nov-24,REF 568478950465 & 0000223003-236565,6800.00,568478950465
06-Nov-24,06-Nov-24,REF 638030231638 & 0000223006-236566,60100.00,638030231638
06-Nov-24,06-Nov-24,REF 576423688662 & 0000285472-252625,4100.00,576423688662
06-Nov-24,06-Nov-24,REF 154955419402 & 0000427154-252626,10100.00,154955419402
06-Nov-24,06-Nov-24,REF 295879056988 & 0000427156-252627,4000.00,295879056988
06-Nov-24,06-Nov-24,REF 795153153562 & 0000427154-252628,16000.00,795153153562
06-Nov-24,06-Nov-24,REF 295148398781 & 0000223006-236567,22100.00,295148398781
06-Nov-24,06-Nov-24,REF 381543680122 & 0000285474-252630,1200.00,381543680122
06-Nov-24,06-Nov-24,REF 647045452604 & 0000223006-236568,17100.00,647045452604
06-Nov-24,06-Nov-24,REF 572580173763 & 0000427155-252631,3800.00,572580173763
06-Nov-24,06-Nov-24,REF 867693692477 & 0000285472-252632,6100.00,867693692477
06-Nov-24,06-Nov-24,REF 746288532826 & 0000285471-252633,2100.00,746288532826
06-Nov-24,06-Nov-24,REF 919384332529 & 0000223006-236569,4600.00,919384332529
06-Nov-24,06-Nov-24,REF 345835310448 & 0000427155-252634,4000.00,345835310448
06-Nov-24,06-Nov-24,REF 688158400673 & 0000285472-252636,5100.00,688158400673
06-Nov-24,06-Nov-24,REF 430133218314 & 0000427164-252637,75800.00,430133218314
06-Nov-24,06-Nov-24,REF 278087213613 & 0000223006-236570,41450.00,278087213613
06-Nov-24,06-Nov-24,REF 166824983080 & 0000427155-252638,3800.00,166824983080
06-Nov-24,06-Nov-24,REF 517086490040 & 0000427164-252639,6100.00,517086490040
06-Nov-24,06-Nov-24,REF 603457458771 & 0000224010-252640,6950.00,603457458771
06-Nov-24,06-Nov-24,REF 201503935078 & 0000223003-236571,3100.00,201503935078
06-Nov-24,06-Nov-24,REF 412175798537 & 0000285471-252641,1200.00,412175798537
06-Nov-24,06-Nov-24,REF 463268675395 & 0000285473-252642,2100.00,463268675395
06-Nov-24,06-Nov-24,REF 665918169089 & 0000285472-252643,10100.00,665918169089
06-Nov-24,06-Nov-24,REF 071002736654 & 0000427155-252644,3800.00,071002736654
06-Nov-24,06-Nov-24,REF 077783203875 & 0000223003-236572,3450.00,077783203875
06-Nov-24,06-Nov-24,REF 245946046617 & 0000285472-252645,11400.00,245946046617
06-Nov-24,06-Nov-24,REF 290503830564 & 0000223003-236573,3750.00,290503830564
06-Nov-24,06-Nov-24,REF 972584005253 & 0000427165-236574,2950.00,972584005253
06-Nov-24,06-Nov-24,REF 656730533928 & 0000285472-252646,530.00,656730533928
06-Nov-24,06-Nov-24,REF 396733945316 & 0000285471-252647,1050.00,396733945316
06-Nov-24,06-Nov-24,REF 766705986779 & 0000427164-252648,13100.00,766705986779
06-Nov-24,06-Nov-24,REF 297940383421 & 0000285472-252649,3600.00,297940383421
06-Nov-24,06-Nov-24,REF 686489079841 & 0000427163-252650,3800.00,686489079841
06-Nov-24,06-Nov-24,REF 357547869737 & 0000285474-252651,1200.00,357547869737
06-Nov-24,06-Nov-24,REF 309397255264 & 0000285472-252652,15100.00,309397255264
06-Nov-24,06-Nov-24,REF 957121838778 & 0000427155-252653,3800.00,957121838778
06-Nov-24,06-Nov-24,REF 382647668131 & 0000224004-236576,8050.00,382647668131
06-Nov-24,06-Nov-24,REF 424536010993 & 0000285472-252654,530.00,424536010993
06-Nov-24,06-Nov-24,REF 375727880987 & 0000285473-252655,4100.00,375727880987
06-Nov-24,06-Nov-24,REF 530066210192 & 0000223006-236577,100850.00,530066210192
06-Nov-24,06-Nov-24,REF 295916123057 & 0000224010-252656,4800.00,295916123057
06-Nov-24,06-Nov-24,REF 069426956094 & 0000223003-236578,7600.00,069426956094
06-Nov-24,06-Nov-24,REF 885179225159 & 0000285473-252657,18700.00,885179225159
06-Nov-24,06-Nov-24,REF 374220346417 & 0000427156-252658,2400.00,374220346417
06-Nov-24,06-Nov-24,REF 225485363337 & 0000223006-236579,7600.00,225485363337
06-Nov-24,06-Nov-24,REF 265200591994 & 0000223006-236580,5100.00,265200591994
06-Nov-24,06-Nov-24,REF 839364856074 & 0000285473-252660,1200.00,839364856074
06-Nov-24,06-Nov-24,REF 456942779185 & 0000427164-252659,65100.00,456942779185
06-Nov-24,06-Nov-24,REF 398704427056 & 0000427155-252661,4000.00,398704427056
06-Nov-24,06-Nov-24,REF 794165293048 & 0000285471-252662,9900.00,794165293048
06-Nov-24,06-Nov-24,REF 897897142042 & 0000427156-252663,2330.00,897897142042
06-Nov-24,06-Nov-24,REF 577436791606 & 0000427155-252664,3800.00,577436791606
06-Nov-24,06-Nov-24,REF 853762694202 & 0000223003-236581,3450.00,853762694202
06-Nov-24,06-Nov-24,REF 528529425446 & 0000427163-252666,4000.00,528529425446
06-Nov-24,06-Nov-24,REF 348175656722 & 0000427155-252667,3800.00,348175656722
06-Nov-24,06-Nov-24,REF 432869055939 & 0000285474-252668,650.00,432869055939
06-Nov-24,06-Nov-24,REF 856129569920 & 0000427155-252669,13400.00,856129569920
06-Nov-24,06-Nov-24,REF 434259310306 & 0000224004-236582,33700.00,434259310306
06-Nov-24,06-Nov-24,REF 400111328170 & 0000223006-236583,4475.00,400111328170
06-Nov-24,06-Nov-24,REF 062493906278 & 0000224004-236584,63100.00,062493906278
06-Nov-24,06-Nov-24,REF 761019325825 & 0000223006-236585,14200.00,761019325825
06-Nov-24,06-Nov-24,REF 003683491247 & 0000427154-252670,2100.00,003683491247
06-Nov-24,06-Nov-24,REF 145826820193 & 0000224004-236586,5100.00,145826820193
06-Nov-24,06-Nov-24,REF 492108873015 & 0000223003-236587,3450.00,492108873015
06-Nov-24,06-Nov-24,REF 024949573074 & 0000224010-252671,1350.00,024949573074
06-Nov-24,06-Nov-24,REF 450625003776 & 0000285472-252672,850.00,450625003776
06-Nov-24,06-Nov-24,REF 796904094703 & 0000223006-236588,14200.00,796904094703
06-Nov-24,06-Nov-24,REF 160632287953 & 0000224004-236589,5280.00,160632287953
06-Nov-24,06-Nov-24,REF 067040760721 & 0000224010-252673,5050.00,067040760721
06-Nov-24,06-Nov-24,REF 359384234476 & 0000285471-252674,1200.00,359384234476
06-Nov-24,06-Nov-24,REF 310844806954 & 0000224004-252675,420.00,310844806954
06-Nov-24,06-Nov-24,REF 076726929171 & 0000427155-252676,3800.00,076726929171
06-Nov-24,06-Nov-24,REF 453392748022 & 0000427164-252677,313600.00,453392748022
06-Nov-24,06-Nov-24,REF 778548278809 & 0000285473-252678,10200.00,778548278809
06-Nov-24,06-Nov-24,REF 429450112604 & 0000223003-236590,4280.00,429450112604
06-Nov-24,06-Nov-24,REF 193857470231 & 0000427163-252680,3800.00,193857470231
06-Nov-24,06-Nov-24,REF 934240779746 & 0000285472-252681,35500.00,934240779746
06-Nov-24,06-Nov-24,REF 029988490783 & 0000285471-252682,2100.00,029988490783
06-Nov-24,06-Nov-24,REF 425466798093 & 0000285472-252683,6850.00,425466798093
06-Nov-24,06-Nov-24,REF 167367124067 & 0000223006-236593,9100.00,167367124067
06-Nov-24,06-Nov-24,REF 674954373225 & 0000285471-252684,1050.00,674954373225
06-Nov-24,06-Nov-24,REF 740399201977 & 0000285472-252685,20100.00,740399201977
06-Nov-24,06-Nov-24,REF 541145956567 & 0000427164-252686,8100.00,541145956567
06-Nov-24,06-Nov-24,REF 357625425454 & 0000285472-252687,15100.00,357625425454
06-Nov-24,06-Nov-24,REF 490825295681 & 0000223003-236594,6800.00,490825295681
06-Nov-24,06-Nov-24,REF 839609543517 & 0000104428-236595,40300.00,839609543517
06-Nov-24,06-Nov-24,REF 882623961855 & 0000223006-236596,37600.00,882623961855
06-Nov-24,06-Nov-24,REF 914279223921 & 0000427166-252688,20400.00,914279223921
06-Nov-24,06-Nov-24,REF 673191599977 & 0000223006-236597,7300.00,673191599977
06-Nov-24,06-Nov-24,REF 698973999922 & 0000285472-252689,13120.00,698973999922
06-Nov-24,06-Nov-24,REF 747694608565 & 0000427155-252690,5050.00,747694608565
06-Nov-24,06-Nov-24,REF 663354302761 & 0000223006-236598,7600.00,663354302761
06-Nov-24,06-Nov-24,REF 340033742350 & 0000427163-252691,3800.00,340033742350
06-Nov-24,06-Nov-24,REF 422032237169 & 0000285473-252692,20200.00,422032237169
06-Nov-24,06-Nov-24,REF 811572234742 & 0000427154-252693,7600.00,811572234742
06-Nov-24,06-Nov-24,REF 280225528292 & 0000427154-252694,6600.00,280225528292
06-Nov-24,06-Nov-24,REF 381153247733 & 0000285471-252695,17900.00,381153247733
06-Nov-24,06-Nov-24,REF 793697348331 & 0000285473-252696,35200.00,793697348331
06-Nov-24,06-Nov-24,REF 056942646148 & 0000285473-252697,10100.00,056942646148
06-Nov-24,06-Nov-24,REF 438786241697 & 0000285471-252698,5100.00,438786241697
06-Nov-24,06-Nov-24,REF 518362560634 & 0000427155-252699,3800.00,518362560634
06-Nov-24,06-Nov-24,REF 416253964732 & 0000285471-252701,2100.00,416253964732
06-Nov-24,06-Nov-24,REF 337250344637 & 0000285474-252700,1200.00,337250344637
06-Nov-24,06-Nov-24,REF 248392347353 & 0000285472-252702,5100.00,248392347353
06-Nov-24,06-Nov-24,REF 618612315331 & 0000285471-252703,1050.00,618612315331
06-Nov-24,06-Nov-24,REF 735142515530 & 0000285472-252705,8900.00,735142515530
06-Nov-24,06-Nov-24,REF 855445865686 & 0000427163-252704,8300.00,855445865686
06-Nov-24,06-Nov-24,REF 211145599428 & 0000223006-236601,53250.00,211145599428
06-Nov-24,06-Nov-24,REF 210576947940 & 0000224003-236606,7900.00,210576947940
06-Nov-24,06-Nov-24,REF 583383869680 & 0000285471-252710,4600.00,583383869680
06-Nov-24,06-Nov-24,REF 987700176983 & 0000223006-236607,15100.00,987700176983
06-Nov-24,06-Nov-24,REF 546820348299 & 0000285474-252711,1050.00,546820348299
06-Nov-24,06-Nov-24,REF 763725529588 & 0000224010-252712,2950.00,763725529588
06-Nov-24,06-Nov-24,REF 528372734063 & 0000223003-236608,18000.00,528372734063
06-Nov-24,06-Nov-24,REF 593145156236 & 0000427154-252713,7600.00,593145156236
06-Nov-24,06-Nov-24,REF 116828351957 & 0000223003-236609,1500.00,116828351957
06-Nov-24,06-Nov-24,REF 103913858904 & 0000427154-252714,6000.00,103913858904
06-Nov-24,06-Nov-24,REF 785591130649 & 0000285471-252715,7200.00,785591130649
06-Nov-24,06-Nov-24,REF 677519351658 & 0000223003-236610,1700.00,677519351658
06-Nov-24,06-Nov-24,REF 646415588404 & 0000427163-252716,4000.00,646415588404
06-Nov-24,06-Nov-24,REF 134039420439 & 0000223006-236611,2600.00,134039420439
06-Nov-24,06-Nov-24,REF 718716791541 & 0000427154-252717,14000.00,718716791541
06-Nov-24,06-Nov-24,REF 664330568388 & 0000223006-236612,65100.00,664330568388
06-Nov-24,06-Nov-24,REF 186514132012 & 0000285474-252718,20000.00,186514132012
06-Nov-24,06-Nov-24,REF 313354765364 & 0000223003-236613,24100.00,313354765364
06-Nov-24,06-Nov-24,REF 432978439151 & 0000427163-252719,150.00,432978439151
06-Nov-24,06-Nov-24,REF 625914161594 & 0000285471-252720,1050.00,625914161594
06-Nov-24,06-Nov-24,REF 952945804479 & 0000223003-236614,10350.00,952945804479
06-Nov-24,06-Nov-24,REF 502020793954 & 0000285474-252721,14100.00,502020793954
06-Nov-24,06-Nov-24,REF 465049718526 & 0000285471-252722,2980.00,465049718526
06-Nov-24,06-Nov-24,REF 835381572244 & 0000223003-236616,1300.00,835381572244
06-Nov-24,06-Nov-24,REF 943468659592 & 0000427163-252723,21400.00,943468659592
06-Nov-24,06-Nov-24,REF 521909455706 & 0000427163-252724,8350.00,521909455706
06-Nov-24,06-Nov-24,REF 809113161188 & 0000223003-236618,3800.00,809113161188
06-Nov-24,06-Nov-24,REF 504644484874 & 0000285474-252725,8900.00,504644484874
06-Nov-24,06-Nov-24,REF 798315604416 & 0000223003-236619,4100.00,798315604416
06-Nov-24,06-Nov-24,REF 654232158832 & 0000285472-252726,10100.00,654232158832
06-Nov-24,06-Nov-24,REF 820586432684 & 0000223003-236620,5250.00,820586432684
06-Nov-24,06-Nov-24,REF 998345111825 & 0000285474-252727,878.00,998345111825
06-Nov-24,06-Nov-24,REF 463176604684 & 0000285472-252728,13224.00,463176604684
06-Nov-24,06-Nov-24,REF 514043052372 & 0000285472-252729,10100.00,514043052372
06-Nov-24,06-Nov-24,REF 309854043929 & 0000223003-236621,1800.00,309854043929
06-Nov-24,06-Nov-24,REF 060826976437 & 0000427154-252730,14000.00,060826976437
06-Nov-24,06-Nov-24,REF 917586134001 & 0000223003-236622,10000.00,917586134001
06-Nov-24,06-Nov-24,REF 238554762710 & 0000285471-252731,2600.00,238554762710
06-Nov-24,06-Nov-24,REF 578738447743 & 0000285473-252732,18400.00,578738447743
06-Nov-24,06-Nov-24,REF 108646092988 & 0000223006-236623,56800.00,108646092988
06-Nov-24,06-Nov-24,REF 233897079154 & 0000285471-252733,6900.00,233897079154
06-Nov-24,06-Nov-24,REF 066652756991 & 0000427163-252734,15800.00,066652756991
06-Nov-24,06-Nov-24,REF 950675069799 & 0000427163-252735,6100.00,950675069799
06-Nov-24,06-Nov-24,REF 020729938671 & 0000285472-252737,7100.00,020729938671
06-Nov-24,06-Nov-24,REF 224157233307 & 0000223006-236624,22600.00,224157233307
06-Nov-24,06-Nov-24,REF 053851839760 & 0000427156-252739,3800.00,053851839760
06-Nov-24,06-Nov-24,REF 340980110419 & 0000427166-252740,77750.00,340980110419
06-Nov-24,06-Nov-24,REF 889159095750 & 0000427163-252741,4000.00,889159095750
06-Nov-24,06-Nov-24,REF 588235865188 & 0000427154-252742,3250.00,588235865188
06-Nov-24,06-Nov-24,REF 181058854036 & 0000223006-236625,150850.00,181058854036
06-Nov-24,06-Nov-24,REF 515823052533 & 0000224003-236626,13100.00,515823052533
06-Nov-24,06-Nov-24,REF 300841911030 & 0000427164-252743,12100.00,300841911030
06-Nov-24,06-Nov-24,REF 688345786742 & 0000285473-252744,30200.00,688345786742
06-Nov-24,06-Nov-24,REF 457189941290 & 0000427166-252745,25450.00,457189941290
06-Nov-24,06-Nov-24,REF 861243127647 & 0000427154-252746,13100.00,861243127647
06-Nov-24,06-Nov-24,REF 541987492017 & 0000285471-252748,32800.00,541987492017
06-Nov-24,06-Nov-24,REF 569758905211 & 0000427154-252749,10100.00,569758905211
06-Nov-24,06-Nov-24,REF 083791596752 & 0000427155-252750,1700.00,083791596752
06-Nov-24,06-Nov-24,REF 320780543805 & 0000285471-252751,5600.00,320780543805
06-Nov-24,06-Nov-24,REF 248594320221 & 0000427164-252752,15100.00,248594320221
06-Nov-24,06-Nov-24,REF 566666392410 & 0000427165-236628,30100.00,566666392410
06-Nov-24,06-Nov-24,REF 384627318552 & 0000285473-252753,1050.00,384627318552
06-Nov-24,06-Nov-24,REF 891635988359 & 0000427154-252754,15100.00,891635988359
06-Nov-24,06-Nov-24,REF 317888794857 & 0000427154-252755,15100.00,317888794857
06-Nov-24,06-Nov-24,REF 495791092985 & 0000285474-252756,1600.00,495791092985
06-Nov-24,06-Nov-24,REF 117040502936 & 0000285473-252757,530.00,117040502936
06-Nov-24,06-Nov-24,REF 826412849555 & 0000285473-252758,23000.00,826412849555
06-Nov-24,06-Nov-24,REF 085123621010 & 0000285472-252759,3600.00,085123621010
06-Nov-24,06-Nov-24,REF 421724243258 & 0000285474-252760,45200.00,421724243258
06-Nov-24,06-Nov-24,REF 175912843036 & 0000285472-252761,39356.00,175912843036
06-Nov-24,06-Nov-24,REF 216947796176 & 0000427155-252762,3800.00,216947796176
